corner_id,uL,vL,disp_map_px,disp_lk_px,valid_map,valid_lk
0,915.0386175309727,462.2304371400128,40.79811096191406,100.64111328125,1,1
1,901.9779536060746,515.4056658305414,47.897361755371094,31.8277587890625,1,1
2,894.743148748787,544.8614733629759,52.10981750488281,57.6011962890625,1,1
3,890.1470083591529,563.5742139799868,55.11710739135742,77.9520263671875,1,1
4,886.9686231685874,576.5147015652087,57.10173797607422,57.40771484375,1,1
5,884.6396549145468,585.9968703304206,58.44193649291992,58.017578125,1,1
6,882.8597329154551,593.2436504250045,59.42708969116211,59.94384765625,1,1
7,881.4551759030276,598.9621683176772,60.147003173828125,60.33782958984375,1,1
8,880.3185698564924,603.5897497946286,60.764739990234375,60.9769287109375,1,1
9,879.3799152272488,607.4113912409189,61.32278823852539,61.7161865234375,1,1
10,931.5354934750243,738.7411139323282,75.35856628417969,12.31976318359375,1,1
11,1097.383128006083,982.8862553858738,97.81183624267578,37.0855712890625,1,1
12,733.5236483069028,447.2468753515841,99.62223052978516,99.83953857421875,1,1
13,817.1645672950434,570.3750951504614,71.27355194091797,-100.40594482421875,1,0
14,837.1078551367135,599.7337100316491,70.7731704711914,68.935791015625,1,1
15,846.0515489658831,612.8997669441513,67.55570220947266,66.734619140625,1,1
16,851.1286911689035,620.3738536553734,64.29352569580078,65.18890380859375,1,1
17,854.4010078472636,625.1910475850789,64.7500228881836,64.91796875,1,1
18,856.6856321806084,628.5542546191124,65.04331970214844,64.85302734375,1,1
19,858.3711039933017,631.0354461976929,65.24424743652344,64.80535888671875,1,1
20,923.7032222542819,607.4613114161804,59.09096145629883,58.3287353515625,1,1
21,936.5039412197156,598.0044460018629,56.99577713012695,57.50836181640625,1,1
22,957.2275775104805,582.6943185140055,53.732017517089844,54.7235107421875,1,1
23,996.5264849651152,553.661224378297,47.77806091308594,21.74041748046875,1,1
24,1099.6578353339958,477.47024611614296,23.42320442199707,49.9803466796875,1,1
25,2094.487144590695,-257.48588511863466,-1.0,-1.0,0,0
26,500.9253433574986,919.7995098934502,125.16812896728516,-1.0,1,0
27,709.3366286972566,765.8302303861736,92.7290267944336,-119.3990478515625,1,0
28,767.1990068789805,723.0828874834428,82.8997573852539,-1.0,1,0
29,794.3544562104051,703.0210901511168,78.4157485961914,73.09881591796875,1,1
30,922.5193405013569,587.6178000838796,56.369384765625,56.78277587890625,1,1
31,929.069123738034,580.2176454719139,55.00456619262695,59.01458740234375,1,1
32,937.4668273988666,570.7296512543891,53.2948112487793,42.58746337890625,1,1
33,948.6229342378663,558.1251248917595,51.117130279541016,12.10369873046875,1,1
34,964.1636006660884,540.5667828541423,48.03915023803711,24.26971435546875,1,1
35,987.3058169316006,514.4199666558064,43.53915786743164,76.4090576171875,1,1
36,1025.432559258885,471.34315359540597,22.986238479614258,17.37103271484375,1,1
37,1100.0649163626815,387.0211292372804,24.390499114990234,28.2115478515625,1,1
38,1311.7863847397468,147.8114418251564,28.81633186340332,-64.8623046875,1,0
39,6291.190914702732,-5478.079074811687,-1.0,-1.0,0,0
40,922.0409605631896,579.5994843182076,55.31623077392578,58.83447265625,1,1
41,926.4357553071899,573.91766579969,54.29560089111328,44.36865234375,1,1
42,931.6335224417892,567.197722939872,53.13054656982422,48.35247802734375,1,1
43,937.8764538683405,559.1265374908502,51.831974029541016,16.175537109375,1,1
44,945.5150282523383,549.2509924612845,50.16266632080078,20.68145751953125,1,1
45,955.0761474811211,536.8898817709584,47.988765716552734,20.8182373046875,1,1
46,967.3901271600317,520.9697303527835,45.432987213134766,19.00311279296875,1,1
47,983.8458240900627,499.6949521211481,42.03382873535156,56.06939697265625,1,1
48,1006.9552395009488,469.81790163706296,22.840452194213867,25.25244140625,1,1
49,1041.7765480768282,424.7991083986421,23.49076271057129,-1.0,1,0
50,921.7822153648265,575.2625534860451,54.763221740722656,58.13702392578125,1,1
51,925.087927047254,570.6931680272594,53.97043991088867,43.5335693359375,1,1
52,928.8402413536649,565.5064572443281,53.02137756347656,44.69122314453125,1,1
53,933.1362189669891,559.5682570855114,52.051963806152344,34.5703125,1,1
54,938.1032429921386,552.7024897306005,50.989383697509766,13.11932373046875,1,1
55,943.9118632854558,544.6734092620942,49.65886306762695,21.526123046875,1,1
56,950.7957740019051,535.1579873048394,48.02294158935547,58.58056640625,1,1
57,959.0840175319787,523.701398496289,46.15875244140625,29.5650634765625,1,1
58,969.2551361493375,509.64216829880894,43.967140197753906,3.7967529296875,1,1
59,982.0329583995169,491.9797703663781,41.18413543701172,59.58050537109375,1,1
60,921.6200864439243,572.5450463775269,54.41745376586914,53.318603515625,1,1
61,924.2689797741909,568.7339468592344,53.74851989746094,43.31817626953125,1,1
62,927.2017644587809,564.5143982005607,52.98179244995117,45.37750244140625,1,1
63,930.4666630648624,559.8170201058159,52.203060150146484,35.5555419921875,1,1
64,934.1234752914969,554.5557756622692,51.3860969543457,25.156494140625,1,1
65,938.2472740609794,548.6226535828202,50.47652816772461,-12.27301025390625,1,0
66,942.9336141992208,541.8801742087612,49.32369613647461,8.79754638671875,1,1
67,948.3060287492676,534.1506041767019,48.00224685668945,60.17022705078125,1,1
68,954.5270776703956,525.2000600850686,46.568626403808594,0.47796630859375,1,1
69,961.8150813318484,514.7144331532061,44.959625244140625,-319.3360595703125,1,0
