corner_id,uL,vL,disp_map_px,disp_lk_px,valid_map,valid_lk
0,1080.2293227753207,-112.82909874602792,-1.0,-1.0,0,0
1,1105.3882541148137,-89.0341610834162,-1.0,-1.0,0,0
2,1135.6368977143093,-60.4254503589386,-1.0,-1.0,0,0
3,1172.6935531714892,-25.377824738833713,-1.0,-1.0,0,0
4,1219.1480687470948,18.55815518624322,29.085752487182617,-1.0,1,0
5,1279.0946649272341,75.25474137840229,27.963191986083984,47.8814697265625,1,1
6,1359.4098172421136,151.21560064176006,28.316476821899414,50.595947265625,1,1
7,1472.599316059271,258.2685208184078,32.432472229003906,-1.0,1,0
8,1644.040983449597,420.41546312208743,39.7520637512207,-1.0,1,0
9,1934.2840219840186,694.9229497772316,-1.0,-1.0,0,0
10,889.1767436053825,132.82268849329697,36.55207824707031,21.2666015625,1,1
11,894.7531352769321,166.79901159345474,36.68638229370117,-1.0,1,0
12,901.1345432425751,205.6802078302228,37.36662292480469,-1.0,1,0
13,908.5088489739426,250.611017738462,44.67435073852539,-437.10931396484375,1,0
14,917.1273318663491,303.1224582241715,154.18870544433594,27.634033203125,1,1
15,927.3338738122462,365.30976272402603,157.1270751953125,111.2044677734375,1,1
16,939.6119459449222,440.1186661149387,166.3498992919922,24.76226806640625,1,1
17,954.6634360188866,531.8256910179616,170.33541870117188,170.4598388671875,1,1
18,973.5476944977977,646.8853398693626,136.73216247558594,104.87945556640625,1,1
19,997.9422998256013,795.5189081940108,112.31401062011719,-1.0,1,0
20,774.6129204526692,280.1266821515109,40.28395462036133,-1.0,1,0
21,772.9270503066728,314.7665205477987,41.07307434082031,-1.0,1,0
22,771.0519906718395,353.29366505431295,41.55807876586914,-1.0,1,0
23,768.9540019491184,396.4013685063735,68.02813720703125,51.04071044921875,1,1
24,766.5908147606201,444.9581464433662,75.2152328491211,102.49993896484375,1,1
25,763.9087525501606,500.06689948686073,144.47052001953125,139.28314208984375,1,1
26,760.8386051342947,563.1497001348991,108.15003967285156,74.92352294921875,1,1
27,757.2895713033868,636.0722550882316,122.91682434082031,68.42608642578125,1,1
28,753.1401271282487,721.3315355865235,144.39141845703125,143.90545654296875,1,1
29,748.2238314299263,822.3474346477138,134.67970275878906,-97.38336181640625,1,0
30,698.2652359934355,378.2930885956372,68.33788299560547,-773.363525390625,1,0
31,693.5228299746171,411.2092871840604,73.54940032958984,103.1561279296875,1,1
32,688.3451400926664,447.14671382093564,79.87020874023438,117.27203369140625,1,1
33,682.6693546613218,486.5413332740303,86.7833480834961,89.3004150390625,1,1
34,676.419966318436,529.9172287444619,94.43607330322266,-11.70135498046875,1,0
35,669.5053937098183,577.9100501596229,102.51570129394531,11.062255859375,1,1
36,661.8134637712786,631.2983708518046,111.52096557617188,48.88031005859375,1,1
37,653.2052795738446,691.0462497563328,121.61576843261719,22.75079345703125,1,1
38,643.5067580199192,758.3619667608118,133.18055725097656,36.5860595703125,1,1
39,632.4967345436895,834.7805858686448,145.55787658691406,157.45895385742188,1,1
40,643.7449802004942,448.39420073172795,84.24874877929688,121.17840576171875,1,1
41,637.66828335964,479.0490944667948,89.78073120117188,92.8470458984375,1,1
42,631.1197541830234,512.0842237957015,95.72987365722656,-1.0,1,0
43,624.0422190412431,547.7880104678993,101.7501449584961,94.46929931640625,1,1
44,616.3688782498608,586.4974364460635,108.38829040527344,108.57681274414062,1,1
45,608.0211911840677,628.608712791967,115.6919174194336,116.97857666015625,1,1
46,598.9061781876084,674.5908906293832,123.93624877929688,131.66909790039062,1,1
47,588.9129426063957,725.0034063158671,132.1048583984375,162.20376586914062,1,1
48,577.9081366453518,780.5189546714804,141.48043823242188,17.0650634765625,1,1
49,565.7299769078077,841.9536785716804,152.29026794433594,-1.0,1,0
50,602.8623352029043,500.9603312407319,96.39574432373047,99.09674072265625,1,1
51,596.2398164709375,529.3672758875908,101.39933776855469,-1.0,1,0
52,589.1717237049116,559.685486841708,106.72529602050781,107.99319458007812,1,1
53,581.6115230276258,592.1145687138594,112.1351547241211,112.23013305664062,1,1
54,573.5059671174827,626.8829230803074,118.48765563964844,115.78427124023438,1,1
55,564.7938392220572,664.2531359703225,124.68565368652344,-1.0,1,0
56,555.4044042391507,704.5286218722684,131.5537567138672,136.74948120117188,1,1
57,545.2554839345894,748.0618799852953,139.00706481933594,-23.011962890625,1,0
58,534.251045402943,795.2648383898239,147.14608764648438,14.11627197265625,1,1
59,522.278152840172,846.6219292579417,156.3961181640625,-1.0,1,0
60,571.0691935322245,541.8393505520003,105.61542510986328,105.08880615234375,1,1
61,564.2876970952502,568.1756764939673,110.18428039550781,111.7728271484375,1,1
62,557.1036627422435,596.0752812578215,115.0254898071289,112.61962890625,1,1
63,549.4801532758901,625.6816125437721,120.21813201904297,120.40591430664062,1,1
64,541.3755697277153,657.1562223046618,125.37583923339844,115.95147705078125,1,1
65,532.7428919561971,690.6817159262606,131.0035858154297,121.14010620117188,1,1
66,523.5287657978182,726.4652973279101,137.31826782226562,15.004730224609375,1,1
67,513.6723993367373,764.7430553618456,143.90872192382812,142.94805908203125,1,1
68,503.1042200449323,805.7851788855878,151.2532196044922,149.42086791992188,1,1
69,491.74423008489686,849.9023440371853,158.97860717773438,138.33688354492188,1,1
