corner_id,uL,vL,disp_map_px,disp_lk_px,valid_map,valid_lk
0,1030.5377042467187,545.6718715931479,60.909645080566406,-7.8934326171875,1,0
1,1022.457380075212,563.4233718485151,64.35000610351562,-115.655029296875,1,0
2,1013.3106960817461,583.5175363646272,67.8240966796875,-148.5377197265625,1,0
3,1002.8716482512986,606.4508687773821,72.00252532958984,71.57501220703125,1,1
4,990.8455120595282,632.8708434155387,76.77973175048828,-44.24346923828125,1,0
5,976.840573985073,663.6380077678987,81.88414001464844,42.699951171875,1,1
6,960.3246580535073,699.9214884369851,87.88115692138672,28.2716064453125,1,1
7,940.5559663573194,743.3509261977374,95.73033142089844,-51.41290283203125,1,0
8,916.4685937039565,796.2679865447814,104.99775695800781,-7.62518310546875,1,0
9,886.4738099085811,862.1629185922916,116.1191635131836,-63.4656982421875,1,0
10,1026.7252702094445,473.92589551123393,32.801666259765625,15.060302734375,1,1
11,1016.8939760139151,489.66103296571765,32.84120178222656,11.39251708984375,1,1
12,1005.5102324213868,507.88088953927877,57.60368728637695,8.774658203125,1,1
13,992.174799128232,529.224455473691,61.418922424316406,60.20245361328125,1,1
14,976.338704706806,554.5703679758954,66.0149917602539,92.08831787109375,1,1
15,957.2257903334734,585.1608811716989,71.69718933105469,73.5086669921875,1,1
16,933.7016228858693,622.8116727082455,79.0609130859375,60.2840576171875,1,1
17,904.039803025987,670.2858712585866,90.01213836669922,-32.268310546875,1,0
18,865.4779145695215,732.0047663805404,104.89106750488281,-6.46783447265625,1,0
19,813.3032079476014,815.5111861880753,113.20625305175781,-22.37933349609375,1,0
20,1021.3539063844349,372.8425097402036,33.62029266357422,-1.0,1,0
21,1008.8521069199596,383.0379894434838,33.705692291259766,-1.0,1,0
22,993.8932132663303,395.2372809984703,33.505306243896484,353.58892822265625,1,1
23,975.6739108622811,410.095504280346,115.03626251220703,384.09442138671875,1,1
24,952.9978781868703,428.5882845836954,126.98377990722656,93.4361572265625,1,1
25,924.0019557162063,452.2350675822218,132.41087341308594,127.81402587890625,1,1
26,885.6162909666162,483.5393823701403,128.42221069335938,128.8565673828125,1,1
27,832.398695931725,526.9394474229674,138.84170532226562,75.89080810546875,1,1
28,753.6942647464411,591.1245619729118,123.5367202758789,72.3818359375,1,1
29,625.429173095432,695.7274347260088,108.74606323242188,109.744140625,1,1
30,1013.2216905125869,219.80280866468743,35.087589263916016,-1.0,1,0
31,996.2009176037802,215.30231838152702,35.10859680175781,69.7611083984375,1,1
32,974.7514827490047,209.63083838115332,35.140403747558594,-1.0,1,0
33,946.8864420170295,202.26299758296986,34.90082550048828,-1.0,1,0
34,909.2212299018162,192.30387750975703,34.77155303955078,21.6646728515625,1,1
35,855.4825905464245,178.09475636437926,35.2883415222168,138.86328125,1,1
36,772.5907995452568,156.17720291640995,34.467613220214844,-1.0,1,0
37,627.9924298996459,117.94371251984879,33.96928024291992,-25.98388671875,1,0
38,311.9311937125653,34.37344635363816,32.60764694213867,-2.486572265625,1,0
39,-924.727731033784,-292.61355383862934,-1.0,-1.0,0,0
40,999.463768114775,-39.10673878966907,-1.0,-1.0,0,0
41,973.3856601972396,-87.19355104974656,-1.0,-1.0,0,0
42,937.2721114663655,-153.78524717118967,-1.0,-1.0,0,0
43,883.9501718328391,-252.10841189651293,-1.0,-1.0,0,0
44,797.2728576989764,-411.93732836327007,-1.0,-1.0,0,0
45,631.6976513834948,-717.2502707820113,-1.0,-1.0,0,0
46,189.51888417597806,-1532.607252635858,-1.0,-1.0,0,0
47,-4737.179801645451,-10617.20938390342,-1.0,-1.0,0,0
48,2609.944763698274,2930.544952503965,-1.0,-1.0,0,0
49,1806.2663107568517,1448.59944456021,-1.0,-1.0,0,0
50,971.1555998495212,-571.8365233379733,-1.0,-1.0,0,0
51,919.9334530285914,-795.8891222803248,-1.0,-1.0,0,0
52,830.8777256683898,-1185.4309201965655,-1.0,-1.0,0,0
53,637.5266927226908,-2031.1744926227577,-1.0,-1.0,0,0
54,-102.19814331828383,-5266.830987001923,-1.0,-1.0,0,0
55,4220.541787284779,13641.418200393551,-1.0,-1.0,0,0
56,1852.971473382386,3285.3453894851195,-1.0,-1.0,0,0
57,1551.1284309805237,1965.0430921364498,-1.0,-1.0,0,0
58,1432.6518099337657,1446.810325512389,-1.0,-1.0,0,0
59,1369.3802326308237,1170.051887732238,-1.0,-1.0,0,0
60,879.3114837892023,-2300.245641949101,-1.0,-1.0,0,0
61,648.0391902004172,-4400.796573554833,-1.0,-1.0,0,0
62,-1701.8901107645484,-25744.235970261514,-1.0,-1.0,0,0
63,1960.6880963428725,7521.452477044297,-1.0,-1.0,0,0
64,1511.890955930375,3445.213007254354,-1.0,-1.0,0,0
65,1385.7744214167922,2299.748498935762,-1.0,-1.0,0,0
66,1326.3565631006213,1760.0805789125652,-1.0,-1.0,0,0
67,1291.7909971731121,1446.1357886230392,-1.0,-1.0,0,0
68,1269.1823587145393,1240.790842890232,-1.0,-1.0,0,0
69,1253.2412827176752,1096.0046191865422,-1.0,-1.0,0,0
